TimeStamp,ChainlinkAggregate,Chainlayer,Wetez,ztake,Mycelium Node,Inotel,Sync Node,Omniscience,Alpha Chain,SNZPool,Simply VC,LinkPool,01Node,DexTrac,Prophet,Staked,PlusSign,Anyblock,LinkForest,Fiews,Framework Ventures,Staking Facilities,Blocksize Capital,T-Systems,Easy 2 stake,Kytzu,Figment Networks,Newroad Network,stake.fish,Validation Capital,P2P.org,Infinity Stones,Coincap,BraveNewCoin,CryptoCompare,AlphaVantage,CoinGecko,CoinPaprika,CoinMarketCap,,,,,
1652658321,2139.57,2137.80,2137.96,2139.08,2132.35,2132.62,2133.11,2139.57,2140.16,2140.49,2140.87,2140.87,2140.87,2140.87,2140.87,2141.37,2141.37,2141.72,2141.72,2134.16,2134.18,2134.85,2134.85,2135.69,2136.43,2136.62,2136.84,2137.83,2143.77,2143.77,2144.54,2144.54,2142.24,2148.28,2143.93,2144.84,2139.03,2138.04,2138.56,,,,,
1652659228,2145.77,2144.94,2145.01,2145.10,2145.10,2145.27,2145.30,2145.35,2145.38,2145.43,2145.77,2145.77,2145.82,2145.82,2145.85,2146.17,2146.58,2144.14,2144.67,2144.67,2144.88,2144.91,2145.92,2145.96,2145.97,2145.98,2146.02,2146.07,2146.07,2146.78,2146.94,2147.73,2145.59,2158.36,2142.68,2145.16,2146.78,2151.13,2145.71,,,,,
1652660121,2134.69,2134.15,2131.96,2133.35,2133.40,2132.44,2132.72,2133.07,2134.18,2133.35,2134.44,2134.69,2135.22,2134.18,2138.57,2138.87,2139.39,2139.86,2140.78,2135.22,2135.22,2136.63,2137.64,2137.64,2137.64,2137.64,2137.64,2138.57,2132.42,2132.75,2134.38,2134.38,2135.09,2144.81,2130.24,2131.80,2138.57,2137.54,2134.93,,,,,
1652661064,2123.49,2124.23,2121.56,2121.61,2120.08,2121.10,2121.45,2121.94,2122.27,2122.30,2122.35,2123.49,2123.49,2123.49,2121.74,2122.73,2123.02,2123.13,2123.32,2123.49,2124.70,2125.73,2125.73,2125.73,2125.73,2126.91,2129.35,2129.54,2123.49,2130.27,2132.21,2136.80,2125.85,2136.19,2123.95,2125.37,2130.68,2127.55,2125.37,,,,,
1652661921,2123.49,2124.23,2121.56,2121.61,2120.08,2121.10,2121.45,2121.94,2122.27,2122.30,2122.35,2123.49,2123.49,2123.49,2121.74,2122.73,2123.02,2123.13,2123.32,2123.49,2124.70,2125.73,2125.73,2125.73,2125.73,2126.91,2129.35,2129.54,2123.49,2130.27,2132.21,2136.80,2120.73,2130.16,2117.88,2119.10,2128.18,2122.84,2120.99,,,,,
1652662829,2119.37,2117.93,2118.01,2118.12,2118.15,2119.37,2119.37,2117.87,2118.15,2118.53,2119.04,2119.11,2119.90,2120.25,2120.39,2117.89,2119.13,2119.17,2119.25,2119.31,2119.37,2119.54,2119.54,2119.55,2119.55,2119.90,2119.90,2119.90,2120.72,2121.03,2122.67,2122.67,2119.95,2131.81,2119.70,2122.00,2123.61,2122.87,2119.49,,,,,
1652663721,2119.37,2117.93,2118.01,2118.12,2118.15,2119.37,2119.37,2117.87,2118.15,2118.53,2119.04,2119.11,2119.90,2120.25,2120.39,2117.89,2119.13,2119.17,2119.25,2119.31,2119.37,2119.54,2119.54,2119.55,2119.55,2119.90,2119.90,2119.90,2120.72,2121.03,2122.67,2122.67,2114.83,2122.05,2111.21,2114.86,2118.50,2116.41,2111.05,,,,,
1652664625,2108.71,2107.09,2106.03,2108.23,2108.49,2108.63,2108.71,2108.93,2110.01,2110.34,2110.34,2110.34,2110.43,2106.03,2106.49,2106.53,2107.09,2107.09,2107.47,2107.47,2108.08,2108.23,2108.23,2112.48,2112.48,2112.69,2112.69,2113.12,2115.47,2111.64,2111.64,2116.55,2107.35,2120.03,2103.72,2106.99,2116.55,2112.41,2107.93,,,,,
1652665534,2097.57,2090.76,2091.07,2091.36,2091.68,2092.05,2092.44,2093.18,2093.34,2093.46,2093.48,2094.07,2094.07,2098.37,2098.37,2098.37,2098.39,2099.92,2101.08,2101.41,2101.41,2101.88,2101.88,2101.88,2101.88,2104.31,2094.31,2096.70,2096.70,2097.57,2097.58,2108.77,2096.75,2106.10,2093.76,2093.22,2097.74,2097.27,2097.89,,,,,
1652666436,2092.86,2097.03,2090.02,2090.43,2090.44,2090.63,2091.14,2093.18,2093.30,2093.73,2093.80,2092.79,2092.86,2092.86,2093.03,2091.33,2091.35,2091.97,2092.01,2092.01,2092.27,2092.73,2092.73,2096.34,2096.34,2097.03,2093.89,2094.10,2094.10,2094.12,2095.82,2096.34,2093.63,2102.83,2089.76,2093.80,2097.03,2095.97,2095.69,,,,,
1652667320,2092.86,2097.03,2090.02,2090.43,2090.44,2090.63,2091.14,2093.18,2093.30,2093.73,2093.80,2092.79,2092.86,2092.86,2093.03,2091.33,2091.35,2091.97,2092.01,2092.01,2092.27,2092.73,2092.73,2096.34,2096.34,2097.03,2093.89,2094.10,2094.10,2094.12,2095.82,2096.34,2084.80,2094.36,2081.05,2083.49,2081.94,2084.89,2083.43,,,,,
1652668223,2081.96,2076.99,2080.04,2080.41,2079.80,2080.04,2076.63,2078.78,2078.98,2080.04,2080.11,2080.58,2081.61,2080.14,2082.71,2082.71,2082.99,2083.33,2083.63,2084.17,2084.51,2084.89,2085.12,2085.30,2081.96,2081.98,2080.41,2080.41,2085.30,2086.78,2086.78,2086.78,2086.11,2095.23,2084.66,2086.97,2087.07,2085.44,2084.96,,,,,
1652669120,2081.96,2076.99,2080.04,2080.41,2079.80,2080.04,2076.63,2078.78,2078.98,2080.04,2080.11,2080.58,2081.61,2080.14,2082.71,2082.71,2082.99,2083.33,2083.63,2084.17,2084.51,2084.89,2085.12,2085.30,2081.96,2081.98,2080.41,2080.41,2085.30,2086.78,2086.78,2086.78,2084.04,2098.00,2077.65,2081.06,2089.80,2090.75,2085.76,,,,,
1652670045,2081.75,2080.26,2080.28,2080.76,2082.14,2080.93,2080.93,2081.08,2081.09,2081.21,2081.30,2081.41,2081.75,2081.80,2081.83,2081.83,2082.14,2082.26,2082.36,2080.89,2080.90,2080.91,2082.36,2082.36,2082.36,2082.46,2082.58,2083.69,2083.71,2085.01,2078.77,2079.90,2086.62,2093.39,2085.18,2086.32,2088.40,2082.52,2085.26,,,,,
1652670921,2081.75,2080.26,2080.28,2080.76,2082.14,2080.93,2080.93,2081.08,2081.09,2081.21,2081.30,2081.41,2081.75,2081.80,2081.83,2081.83,2082.14,2082.26,2082.36,2080.89,2080.90,2080.91,2082.36,2082.36,2082.36,2082.46,2082.58,2083.69,2083.71,2085.01,2078.77,2079.90,2077.26,2086.25,2073.69,2074.78,2078.79,2076.32,2077.85,,,,,
1652671824,2070.49,2066.30,2066.31,2066.53,2066.66,2068.92,2069.39,2070.22,2070.49,2071.75,2074.07,2066.10,2066.10,2066.92,2067.69,2067.95,2068.01,2066.80,2072.28,2072.96,2073.66,2074.07,2074.07,2074.07,2075.40,2075.86,2079.64,2071.75,2071.75,2072.28,2072.28,2068.41,2071.62,2079.23,2067.69,2070.60,2078.26,2072.71,2071.33,,,,,
1652672842,2070.49,2066.30,2066.31,2066.53,2066.66,2068.92,2069.39,2070.22,2070.49,2071.75,2074.07,2066.10,2066.10,2066.92,2067.69,2067.95,2068.01,2066.80,2072.28,2072.96,2073.66,2074.07,2074.07,2074.07,2075.40,2075.86,2079.64,2071.75,2071.75,2072.28,2072.28,2068.41,2074.61,2083.88,2070.02,2071.74,2076.58,2077.13,2073.33,,,,,
1652673626,2074.38,2073.42,2074.21,2074.34,2074.37,2074.38,2075.01,2075.09,2075.24,2075.29,2075.29,2075.32,2072.82,2072.84,2072.84,2072.84,2072.84,2073.01,2073.30,2073.38,2073.42,2074.07,2074.15,2076.49,2076.49,2076.63,2076.67,2075.39,2075.41,2075.41,2075.42,2075.51,2075.69,2086.44,2073.74,2075.74,2078.19,2078.14,2074.92,,,,,
1652674551,2074.38,2073.42,2074.21,2074.34,2074.37,2074.38,2075.01,2075.09,2075.24,2075.29,2075.29,2075.32,2072.82,2072.84,2072.84,2072.84,2072.84,2073.01,2073.30,2073.38,2073.42,2074.07,2074.15,2076.49,2076.49,2076.63,2076.67,2075.39,2075.41,2075.41,2075.42,2075.51,2069.90,2077.27,2067.16,2070.32,2073.08,2071.93,2068.91,,,,,
1652675424,2074.38,2073.42,2074.21,2074.34,2074.37,2074.38,2075.01,2075.09,2075.24,2075.29,2075.29,2075.32,2072.82,2072.84,2072.84,2072.84,2072.84,2073.01,2073.30,2073.38,2073.42,2074.07,2074.15,2076.49,2076.49,2076.63,2076.67,2075.39,2075.41,2075.41,2075.42,2075.51,2076.90,2088.56,2076.34,2077.80,2079.44,2079.49,2076.21,,,,,
1652676330,2074.38,2073.42,2074.21,2074.34,2074.37,2074.38,2075.01,2075.09,2075.24,2075.29,2075.29,2075.32,2072.82,2072.84,2072.84,2072.84,2072.84,2073.01,2073.30,2073.38,2073.42,2074.07,2074.15,2076.49,2076.49,2076.63,2076.67,2075.39,2075.41,2075.41,2075.42,2075.51,2078.67,2085.01,2078.29,2080.14,2080.10,2077.08,2075.32,,,,,
1652677223,2075.79,2075.01,2072.63,2073.82,2075.34,2075.44,2074.60,2074.95,2075.03,2075.52,2075.60,2075.72,2075.75,2076.36,2076.36,2076.50,2076.64,2074.35,2074.60,2074.60,2075.79,2075.90,2076.15,2076.15,2076.15,2076.15,2076.36,2076.36,2076.84,2077.15,2079.73,2080.06,2074.61,2086.86,2070.76,2071.41,2077.07,2078.39,2074.42,,,,,
1652678120,2075.79,2075.01,2072.63,2073.82,2075.34,2075.44,2074.60,2074.95,2075.03,2075.52,2075.60,2075.72,2075.75,2076.36,2076.36,2076.50,2076.64,2074.35,2074.60,2074.60,2075.79,2075.90,2076.15,2076.15,2076.15,2076.15,2076.36,2076.36,2076.84,2077.15,2079.73,2080.06,2077.89,2086.61,2077.20,2078.94,2077.91,2077.02,2076.62,,,,,
1652679036,2075.79,2075.01,2072.63,2073.82,2075.34,2075.44,2074.60,2074.95,2075.03,2075.52,2075.60,2075.72,2075.75,2076.36,2076.36,2076.50,2076.64,2074.35,2074.60,2074.60,2075.79,2075.90,2076.15,2076.15,2076.15,2076.15,2076.36,2076.36,2076.84,2077.15,2079.73,2080.06,2078.94,2090.46,2075.46,2078.57,2081.20,2083.19,2079.33,,,,,
1652679919,2075.79,2075.01,2072.63,2073.82,2075.34,2075.44,2074.60,2074.95,2075.03,2075.52,2075.60,2075.72,2075.75,2076.36,2076.36,2076.50,2076.64,2074.35,2074.60,2074.60,2075.79,2075.90,2076.15,2076.15,2076.15,2076.15,2076.36,2076.36,2076.84,2077.15,2079.73,2080.06,2076.27,2087.34,2074.10,2076.41,2079.31,2076.44,2076.14,,,,,
1652680828,2068.76,2075.31,2064.43,2062.81,2063.77,2063.90,2064.74,2065.38,2065.39,2065.73,2065.75,2066.21,2066.35,2066.63,2066.76,2068.76,2069.36,2069.75,2069.89,2071.03,2071.03,2071.03,2071.05,2071.25,2071.97,2073.63,2073.63,2073.63,2073.63,2075.12,2068.11,2068.67,2068.45,2075.91,2064.11,2068.10,2073.62,2072.13,2069.42,,,,,
1652681719,2047.70,2039.03,2061.93,2041.95,2041.58,2041.92,2042.84,2042.84,2043.23,2042.01,2042.54,2044.94,2043.79,2042.84,2046.65,2043.66,2050.06,2050.06,2050.63,2054.13,2054.13,2045.64,2047.70,2055.06,2055.06,2055.78,2055.78,2056.17,2059.67,2067.80,2055.06,2055.06,2045.03,2051.78,2040.53,2042.30,2050.71,2046.33,2046.11,,,,,
1652682621,2025.91,2030.35,2024.21,2024.25,2024.61,2021.38,2022.07,2024.42,2024.47,2025.36,2023.00,2023.43,2024.61,2025.55,2025.42,2025.48,2026.11,2026.62,2027.06,2028.01,2025.91,2025.91,2028.11,2034.09,2034.09,2034.09,2034.25,2034.76,2037.61,2045.42,2046.00,2046.57,2021.94,2033.67,2012.82,2016.61,2030.07,2020.85,2022.66,,,,,
1652683532,2025.91,2030.35,2024.21,2024.25,2024.61,2021.38,2022.07,2024.42,2024.47,2025.36,2023.00,2023.43,2024.61,2025.55,2025.42,2025.48,2026.11,2026.62,2027.06,2028.01,2025.91,2025.91,2028.11,2034.09,2034.09,2034.09,2034.25,2034.76,2037.61,2045.42,2046.00,2046.57,2022.24,2029.47,2021.50,2024.37,2022.91,2024.17,2019.14,,,,,
1652684425,2010.58,2002.93,2003.47,2003.50,2003.97,2004.01,2004.01,2004.30,2004.62,2004.80,2012.33,2008.59,2004.93,2005.16,2008.13,2009.90,2010.13,2010.58,2017.61,2019.21,2021.17,2012.33,2012.33,2012.33,2012.33,2014.66,2015.63,2015.63,2015.63,2015.63,2017.35,2021.28,2009.99,2016.61,2004.06,2008.72,2019.21,2015.41,2012.10,,,,,
1652685318,1999.83,2001.55,1997.74,1997.82,1999.06,1997.98,1998.19,1998.72,1998.79,1998.82,1999.07,1999.22,1999.25,1999.48,1999.83,2004.67,2004.67,2005.12,2007.43,2008.08,2009.77,2009.77,1999.83,1999.83,1999.83,2000.39,2000.53,2001.94,2003.70,2004.67,2004.67,2001.31,2014.50,1993.28,1997.09,2009.77,2010.36,2002.65,2004.61,,,,,
1652686222,2010.57,2006.79,2007.61,2007.73,2003.62,2003.62,2003.62,2004.41,2004.51,2006.79,2006.79,2008.12,2009.32,2009.79,2010.57,2010.57,2011.43,2011.73,2011.91,2011.91,2012.04,2012.73,2012.77,2012.84,2013.60,2010.57,2010.86,2011.15,2011.15,2011.36,2011.36,2011.36,2008.56,2016.82,2009.13,2012.11,2010.43,2004.64,2009.00,,,,,
1652687118,2010.57,2006.79,2007.61,2007.73,2003.62,2003.62,2003.62,2004.41,2004.51,2006.79,2006.79,2008.12,2009.32,2009.79,2010.57,2010.57,2011.43,2011.73,2011.91,2011.91,2012.04,2012.73,2012.77,2012.84,2013.60,2010.57,2010.86,2011.15,2011.15,2011.36,2011.36,2011.36,2015.68,2027.23,2012.59,2014.59,2018.43,2015.80,2014.11,,,,,
1652688046,2014.10,2008.90,2009.31,2009.61,2009.65,2008.70,2008.95,2009.01,2009.23,2009.31,2014.65,2014.89,2015.17,2015.38,2015.38,2008.36,2008.40,2010.44,2011.23,2012.30,2012.34,2014.10,2014.10,2014.10,2014.10,2014.10,2014.45,2015.38,2016.02,2016.47,2017.20,2019.03,2012.24,2020.37,2007.81,2011.27,2014.31,2012.46,2012.11,,,,,
1652688920,2010.20,2008.95,2008.11,2008.47,2008.79,2008.91,2008.92,2009.50,2009.52,2009.57,2009.66,2009.67,2009.71,2010.20,2010.20,2010.20,2010.20,2010.20,2010.55,2010.91,2011.26,2011.86,2012.11,2012.11,2012.11,2012.46,2009.71,2014.15,2014.59,2015.03,2015.51,2015.73,2018.35,2026.19,2016.51,2018.46,2019.65,2017.28,2017.56,,,,,
1652689823,2020.42,2018.90,2018.90,2019.07,2014.89,2016.64,2018.52,2018.52,2018.52,2018.52,2018.52,2018.57,2018.90,2018.90,2021.98,2019.77,2020.82,2020.82,2020.85,2020.96,2020.98,2021.35,2021.35,2021.65,2021.84,2019.85,2020.42,2020.80,2020.80,2022.14,2023.11,2024.29,2021.36,2032.62,2017.44,2019.60,2027.14,2021.83,2021.56,,,,,
1652690718,2020.42,2018.90,2018.90,2019.07,2014.89,2016.64,2018.52,2018.52,2018.52,2018.52,2018.52,2018.57,2018.90,2018.90,2021.98,2019.77,2020.82,2020.82,2020.85,2020.96,2020.98,2021.35,2021.35,2021.65,2021.84,2019.85,2020.42,2020.80,2020.80,2022.14,2023.11,2024.29,2026.76,2034.25,2025.95,2029.14,2029.28,2025.98,2025.47,,,,,
1652691627,2026.72,2025.50,2025.42,2025.50,2025.50,2026.24,2026.24,2026.25,2026.25,2026.26,2026.01,2026.03,2026.54,2026.72,2026.78,2026.81,2027.02,2027.11,2026.24,2026.25,2033.41,2026.34,2027.11,2027.15,2027.16,2027.18,2027.25,2028.08,2028.27,2029.43,2029.94,2027.11,2026.48,2036.87,2024.70,2027.98,2033.63,2029.00,2026.69,,,,,
1652692532,2016.52,2019.92,2016.50,2013.97,2014.73,2014.73,2014.82,2014.92,2016.52,2016.76,2016.95,2017.84,2017.86,2017.86,2018.57,2019.07,2019.92,2019.92,2020.05,2020.63,2015.26,2015.63,2015.68,2015.72,2015.92,2015.92,2015.92,2016.23,2016.49,2021.38,2024.58,2024.58,2016.57,2027.72,2013.38,2014.35,2022.33,2020.45,2016.14,,,,,
1652693424,2004.21,2004.15,2001.34,2002.20,2002.20,2002.39,2002.39,2002.39,2003.03,2003.03,2003.24,2003.48,2004.16,2004.21,2011.21,2014.77,2003.51,2003.54,2004.67,2003.54,2005.24,2005.00,2005.56,2006.55,2006.91,2006.91,2006.91,2006.91,2009.31,2009.31,2009.96,2008.86,2014.44,2003.45,2003.47,2008.06,2007.24,2007.33,2007.33,,,,,
1652694319,2004.21,2004.15,2001.34,2002.20,2002.20,2002.39,2002.39,2002.39,2003.03,2003.03,2003.24,2003.48,2004.16,2004.21,2011.21,2014.77,2003.51,2003.54,2004.67,2003.54,2005.24,2005.00,2005.56,2006.55,2006.91,2006.91,2006.91,2006.91,2009.31,2009.31,2009.96,2012.10,2020.08,2009.70,2010.93,2009.37,2012.91,2009.30,2012.05,,,,,
1652695263,2013.93,2012.40,2012.31,2012.40,2012.48,2012.61,2014.27,2014.31,2014.31,2014.31,2014.34,2011.84,2011.84,2012.20,2012.28,2012.28,2014.68,2012.79,2012.94,2013.21,2013.44,2013.61,2013.93,2015.19,2015.20,2017.45,2014.55,2014.75,2014.75,2014.75,2015.00,2018.16,2012.38,2027.48,2004.32,2005.45,2015.45,2016.46,2012.47,,,,,
1652696119,2002.98,2000.47,1990.11,1992.61,1998.99,1999.04,2004.35,2010.17,2000.59,2000.60,2000.84,2001.17,2001.39,2001.72,2001.79,2002.98,2004.99,1999.85,1999.88,2000.04,2002.98,2004.35,2008.82,2004.58,2007.10,2008.42,2005.36,2005.46,2008.82,2010.17,2008.82,2008.82,2015.90,2005.34,2016.99,2018.86,2011.28,2007.48,2010.12,,,,,
1652697032,2025.86,2023.60,2023.60,2023.60,2023.60,2023.60,2024.69,2024.69,2024.93,2024.93,2025.86,2026.06,2026.27,2026.27,2026.27,2018.72,2021.01,2021.01,2021.01,2022.40,2022.44,2026.32,2026.70,2027.16,2027.36,2027.56,2028.05,2028.38,2028.59,2029.51,2029.90,2030.05,2026.66,2045.32,2026.84,2028.33,2034.44,2031.52,2027.32,,,,,
1652697918,2036.24,2033.65,2033.91,2033.97,2033.98,2034.86,2035.16,2031.67,2031.67,2036.27,2031.67,2031.67,2032.99,2037.39,2037.53,2037.96,2039.35,2031.67,2036.15,2036.24,2036.27,2036.27,2036.27,2036.82,2036.93,2037.18,2037.18,2037.18,2037.18,2037.39,2035.87,2035.93,2038.39,2052.67,2036.60,2038.31,2039.50,2036.35,2034.45,,,,,
1652698826,2045.82,2041.87,2037.53,2039.85,2045.40,2045.54,2045.54,2041.74,2041.87,2041.87,2041.87,2043.55,2043.12,2043.30,2045.54,2045.82,2045.86,2043.76,2046.09,2046.09,2046.13,2046.13,2046.65,2046.68,2045.86,2045.86,2045.86,2046.07,2047.23,2047.67,2047.80,2049.61,2046.86,2061.12,2045.07,2050.49,2047.67,2044.01,2045.44,,,,,
1652699720,2045.82,2041.87,2037.53,2039.85,2045.40,2045.54,2045.54,2041.74,2041.87,2041.87,2041.87,2043.55,2043.12,2043.30,2045.54,2045.82,2045.86,2043.76,2046.09,2046.09,2046.13,2046.13,2046.65,2046.68,2045.86,2045.86,2045.86,2046.07,2047.23,2047.67,2047.80,2049.61,2041.73,2055.87,2036.69,2039.43,2046.38,2042.48,2038.75,,,,,
1652700625,2035.25,2037.61,2030.35,2030.56,2031.59,2037.61,2037.96,2031.60,2031.67,2032.71,2032.73,2034.48,2034.54,2035.25,2037.13,2037.13,2031.71,2031.84,2031.99,2032.28,2032.30,2032.70,2038.22,2038.22,2038.32,2038.37,2038.37,2038.37,2038.37,2038.37,2042.48,2044.29,2041.56,2053.35,2040.61,2042.99,2045.71,2040.08,2039.05,,,,,
1652701532,2035.25,2037.61,2030.35,2030.56,2031.59,2037.61,2037.96,2031.60,2031.67,2032.71,2032.73,2034.48,2034.54,2035.25,2037.13,2037.13,2031.71,2031.84,2031.99,2032.28,2032.30,2032.70,2038.22,2038.22,2038.32,2038.37,2038.37,2038.37,2038.37,2038.37,2042.48,2044.29,2042.32,2056.28,2038.25,2039.63,2045.20,2045.00,2040.35,,,,,
1652702429,2034.56,2034.04,2032.56,2032.97,2033.10,2033.42,2034.06,2034.08,2034.10,2035.78,2035.78,2035.78,2033.72,2033.74,2033.95,2034.21,2033.95,2034.02,2034.04,2034.69,2034.56,2034.60,2034.64,2036.27,2036.45,2037.89,2038.63,2034.71,2035.66,2038.94,2040.87,2040.87,2035.23,2048.73,2029.34,2031.43,2039.02,2034.37,2036.35,,,,,
1652703319,2023.19,2019.77,2016.48,2014.89,2016.07,2015.39,2015.92,2016.16,2018.16,2024.41,2026.46,2026.46,2026.49,2026.49,2026.49,2016.40,2019.78,2023.02,2023.19,2023.58,2016.38,2016.75,2017.55,2028.07,2029.61,2029.61,2029.61,2030.11,2030.11,2032.24,2017.74,2024.27,2026.85,2039.02,2022.49,2024.74,2023.83,2027.35,2026.27,,,,,
1652704225,2024.67,2028.43,2018.96,2021.32,2017.26,2017.26,2018.96,2020.51,2017.26,2022.13,2021.83,2023.43,2023.89,2024.67,2029.17,2029.45,2020.51,2023.12,2022.13,2030.51,2031.63,2023.12,2024.84,2025.84,2026.57,2026.93,2027.69,2027.69,2027.69,2027.69,2028.26,2028.36,2036.23,2029.86,2039.34,2045.02,2026.13,2017.34,2024.90,,,,,
1652705119,2039.87,2031.51,2024.90,2022.68,2025.11,2029.69,2035.43,2024.90,2026.13,2026.13,2025.11,2026.13,2038.88,2039.87,2044.33,2044.33,2044.87,2046.32,2048.60,2049.92,2040.04,2040.87,2041.43,2041.43,2041.81,2041.83,2042.01,2042.04,2042.04,2029.69,2031.51,2032.81,2033.05,2059.85,2029.30,2031.06,2045.75,2046.90,2034.14,,,,,
1652706042,2028.93,2028.05,2029.58,2029.58,2028.68,2028.68,2025.54,2026.31,2026.47,2026.47,2028.72,2028.93,2028.93,2029.02,2029.14,2030.46,2030.58,2031.31,2032.95,2027.12,2027.12,2027.26,2027.26,2027.85,2028.45,2029.58,2029.58,2029.74,2029.89,2029.93,2030.29,2033.36,2028.75,2044.48,2024.48,2029.73,2030.56,2030.10,2031.02,,,,,
1652706919,2028.93,2028.05,2029.58,2029.58,2028.68,2028.68,2025.54,2026.31,2026.47,2026.47,2028.72,2028.93,2028.93,2029.02,2029.14,2030.46,2030.58,2031.31,2032.95,2027.12,2027.12,2027.26,2027.26,2027.85,2028.45,2029.58,2029.58,2029.74,2029.89,2029.93,2030.29,2033.36,2034.69,2052.08,2027.38,2028.58,2035.43,2038.91,2036.52,,,,,
1652707826,2018.22,2015.81,2015.83,2016.04,2016.10,2017.06,2015.14,2015.63,2015.64,2015.67,2015.76,2014.21,2014.62,2014.73,2024.44,2027.34,2028.83,2029.74,2017.57,2018.22,2018.22,2018.22,2019.47,2019.87,2020.04,2022.98,2022.98,2022.98,2023.81,2023.81,2024.44,2024.44,2021.31,2032.01,2017.29,2017.96,2025.93,2021.01,2022.31,,,,,
1652708719,2018.22,2015.81,2015.83,2016.04,2016.10,2017.06,2015.14,2015.63,2015.64,2015.67,2015.76,2014.21,2014.62,2014.73,2024.44,2027.34,2028.83,2029.74,2017.57,2018.22,2018.22,2018.22,2019.47,2019.87,2020.04,2022.98,2022.98,2022.98,2023.81,2023.81,2024.44,2024.44,2021.32,2038.42,2013.23,2014.85,2023.46,2022.75,2024.65,,,,,
1652709632,2004.00,2002.48,2004.42,2004.50,2004.51,2004.75,2002.48,2003.01,2003.08,2003.08,1999.82,2000.55,2001.50,2001.83,2002.08,2002.08,2002.48,2003.33,2003.77,2004.00,2006.38,2006.59,2007.47,2008.23,2009.15,2009.15,2009.15,2005.22,2006.07,2006.37,2002.48,2010.62,2001.91,2017.53,1995.92,1992.91,2008.44,2007.40,2004.82,,,,,
1652710533,2003.49,1998.81,1998.81,1997.25,2001.07,2001.07,2003.88,1998.81,2001.07,2001.07,2003.62,2003.66,2001.07,2002.42,2001.20,2001.47,2002.67,2002.70,2003.49,2002.69,2003.79,2003.88,2004.02,2004.28,2004.57,2004.68,2004.74,2005.40,2005.47,2005.96,2006.22,2007.07,2013.35,2022.89,2011.44,2011.09,2013.13,2010.80,2012.55,,,,,
1652711426,2014.07,2011.48,2011.78,2012.55,2012.55,2012.61,2011.74,2013.13,2011.76,2013.13,2013.13,2019.33,2021.82,2022.38,2024.38,2012.23,2012.55,2013.84,2013.84,2014.07,2014.07,2017.14,2017.14,2017.20,2017.29,2017.46,2018.14,2018.54,2018.64,2019.33,2019.33,2013.84,2021.18,2037.61,2024.75,2026.36,2023.51,2016.51,2024.99,,,,,
1652712320,2014.07,2011.48,2011.78,2012.55,2012.55,2012.61,2011.74,2013.13,2011.76,2013.13,2013.13,2019.33,2021.82,2022.38,2024.38,2012.23,2012.55,2013.84,2013.84,2014.07,2014.07,2017.14,2017.14,2017.20,2017.29,2017.46,2018.14,2018.54,2018.64,2019.33,2019.33,2013.84,2013.05,2030.98,2008.42,2011.87,2019.34,2017.48,2012.54,,,,,
1652713224,2003.36,2001.97,2001.67,2001.71,2001.97,2002.39,2002.83,2003.11,2003.36,2003.49,2003.49,2003.49,2003.49,2003.49,1999.82,2000.02,2000.14,2000.31,2000.34,2000.45,2000.91,2001.47,2003.80,2004.12,2004.12,2005.10,2006.05,2006.05,2006.05,2006.58,2010.54,2011.76,2004.25,2019.51,1997.79,1997.78,2011.34,2007.36,2005.44,,,,,
1652714121,2003.36,2001.97,2001.67,2001.71,2001.97,2002.39,2002.83,2003.11,2003.36,2003.49,2003.49,2003.49,2003.49,2003.49,1999.82,2000.02,2000.14,2000.31,2000.34,2000.45,2000.91,2001.47,2003.80,2004.12,2004.12,2005.10,2006.05,2006.05,2006.05,2006.58,2010.54,2011.76,2012.46,2030.65,2009.00,2010.47,2018.42,2012.58,2012.67,,,,,
1652715034,2014.57,2012.63,2013.73,2013.75,2013.75,2013.75,2013.85,2013.86,2014.45,2014.45,2014.57,2014.63,2014.63,2014.96,2015.23,2016.36,2016.36,2016.59,2016.70,2016.84,2017.22,2017.28,2010.75,2011.23,2012.58,2012.67,2012.67,2012.67,2017.35,2017.46,2018.29,2018.42,2017.08,2035.79,2012.07,2014.59,2021.01,2014.62,2019.19,,,,,
1652715919,2003.17,1998.44,1998.65,1995.13,1997.54,1998.72,1999.16,1997.83,1998.44,1999.23,2016.79,2001.45,2001.60,2004.71,2008.10,2008.10,2009.63,2009.63,2009.63,2009.63,2009.66,2009.66,2009.66,2000.06,2001.92,2003.17,2003.17,2009.66,2009.66,2015.00,2002.17,2003.63,2000.45,2019.75,1995.40,1997.57,2013.64,2001.92,2004.79,,,,,
1652716885,2010.20,2009.10,2009.10,2009.10,2009.24,2011.84,2012.14,2012.83,2013.09,2013.14,2013.16,2009.10,2006.06,2006.06,2006.24,2006.24,2006.47,2007.58,2008.84,2009.79,2013.31,2014.33,2009.31,2009.31,2015.07,2015.17,2010.20,2010.87,2010.89,2011.28,2011.45,2011.82,2012.02,2032.30,2011.21,2010.88,2013.74,2013.68,2012.98,,,,,
